start_date,strt_statn,gender,start_station_name,start_stn_municipality
10/21/2012 23:34,88,Male,Inman Square at Vellucci Plaza / Hampshire St,Cambridge
10/21/2012 23:35,5,,Northeastern U / North Parking Lot,Boston
10/21/2012 23:36,5,,Northeastern U / North Parking Lot,Boston
10/21/2012 23:36,47,Male,Cross St. at Hanover St.,Boston
10/21/2012 23:37,55,Male,Boylston / Mass Ave,Boston
10/21/2012 23:39,79,,Beacon St at Washington / Kirkland,Somerville
10/21/2012 23:40,14,Male,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,Boston
10/21/2012 23:43,54,,Tremont St / West St,Boston
10/21/2012 23:47,22,Male,South Station - 700 Atlantic Ave.,Boston
10/21/2012 23:48,34,Male,Overland St at Brookline Ave,Boston
10/21/2012 23:50,53,,Beacon St / Mass Ave,Boston
10/21/2012 23:51,70,Female,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/21/2012 23:54,53,,Beacon St / Mass Ave,Boston
10/21/2012 23:55,22,,South Station - 700 Atlantic Ave.,Boston
10/21/2012 23:55,55,Male,Boylston / Mass Ave,Boston
10/21/2012 23:57,32,Male,Landmark Centre,Boston
10/21/2012 23:58,8,,Union Square - Brighton Ave. at Cambridge St.,Boston
10/22/2012 0:03,44,,Faneuil Hall - Union St. at North St.,Boston
10/22/2012 0:05,91,,One Kendall Square at Hampshire St / Portland St,Cambridge
10/22/2012 0:07,55,,Boylston / Mass Ave,Boston
10/22/2012 0:11,99,Male,Mayor Thomas M. Menino - Government Center,Boston
10/22/2012 0:12,10,,B.U. Central - 725 Comm. Ave.,Boston
10/22/2012 0:13,10,,B.U. Central - 725 Comm. Ave.,Boston
10/22/2012 0:13,89,,Harvard Law School at Mass Ave / Jarvis St,Cambridge
10/22/2012 0:14,10,,B.U. Central - 725 Comm. Ave.,Boston
10/22/2012 0:19,22,,South Station - 700 Atlantic Ave.,Boston
10/22/2012 0:19,53,,Beacon St / Mass Ave,Boston
10/22/2012 0:20,133,,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,Cambridge
10/22/2012 0:21,53,,Beacon St / Mass Ave,Boston
10/22/2012 0:25,5,Female,Northeastern U / North Parking Lot,Boston
10/22/2012 0:27,22,,South Station - 700 Atlantic Ave.,Boston
10/22/2012 0:40,70,Female,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/22/2012 0:44,49,,Stuart St. at Charles St.,Boston
10/22/2012 0:44,67,Male,MIT at Mass Ave / Amherst St,Cambridge
10/22/2012 0:50,96,,Cambridge Main Library at Broadway / Trowbridge St,Cambridge
10/22/2012 0:55,40,Male,Lewis Wharf - Atlantic Ave.,Boston
10/22/2012 1:00,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 1:02,14,,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,Boston
10/22/2012 1:03,96,,Cambridge Main Library at Broadway / Trowbridge St,Cambridge
10/22/2012 1:09,22,,South Station - 700 Atlantic Ave.,Boston
10/22/2012 1:11,67,Male,MIT at Mass Ave / Amherst St,Cambridge
10/22/2012 1:13,22,,South Station - 700 Atlantic Ave.,Boston
10/22/2012 1:14,22,,South Station - 700 Atlantic Ave.,Boston
10/22/2012 1:19,66,,Allston Green District - Commonwealth Ave & Griggs St,Boston
10/22/2012 1:19,66,,Allston Green District - Commonwealth Ave & Griggs St,Boston
10/22/2012 1:21,66,,Allston Green District - Commonwealth Ave & Griggs St,Boston
10/22/2012 1:23,66,,Allston Green District - Commonwealth Ave & Griggs St,Boston
10/22/2012 1:23,55,Male,Boylston / Mass Ave,Boston
10/22/2012 1:26,46,,Christian Science Plaza,Boston
10/22/2012 1:29,9,,Agganis Arena - 925 Comm Ave.,Boston
10/22/2012 1:42,67,Female,MIT at Mass Ave / Amherst St,Cambridge
10/22/2012 1:52,55,,Boylston / Mass Ave,Boston
10/22/2012 2:03,52,Male,Newbury St / Hereford St,Boston
10/22/2012 2:12,68,Male,Central Square at Mass Ave / Essex St,Cambridge
10/22/2012 2:29,70,,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/22/2012 3:42,80,Male,MIT Stata Center at Vassar St / Main St,Cambridge
10/22/2012 3:58,91,Female,One Kendall Square at Hampshire St / Portland St,Cambridge
10/22/2012 4:48,21,Male,Prudential Center / Belvidere,Boston
10/22/2012 4:56,4,,Tremont St. at Berkeley St.,Boston
10/22/2012 5:04,59,Male,Chinatown Gate Plaza - Surface Rd. at Beach St.,Boston
10/22/2012 5:25,41,Female,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston
10/22/2012 5:25,98,Male,Charlestown - Warren St at Chelsea St,Boston
10/22/2012 5:26,16,Male,Back Bay / South End Station,Boston
10/22/2012 5:29,98,Male,Charlestown - Warren St at Chelsea St,Boston
10/22/2012 5:39,99,Male,Mayor Thomas M. Menino - Government Center,Boston
10/22/2012 5:41,34,Male,Overland St at Brookline Ave,Boston
10/22/2012 5:49,113,Male,Charles Circle - Charles St. at Cambridge St.,Boston
10/22/2012 5:51,113,Female,Charles Circle - Charles St. at Cambridge St.,Boston
10/22/2012 5:52,39,,Washington St. at Rutland St.,Boston
10/22/2012 5:51,25,Female,Tremont St / W Newton St,Boston
10/22/2012 5:54,47,Male,Cross St. at Hanover St.,Boston
10/22/2012 5:54,58,Female,The Esplanade - Beacon St. at Arlington St.,Boston
10/22/2012 6:00,53,Male,Beacon St / Mass Ave,Boston
10/22/2012 6:08,29,,Innovation Lab - 125 Western Ave. at Batten Way,Boston
10/22/2012 6:06,113,Male,Charles Circle - Charles St. at Cambridge St.,Boston
10/22/2012 6:07,6,Female,Cambridge St. at Joy St.,Boston
10/22/2012 6:12,133,Female,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,Cambridge
10/22/2012 6:13,26,Male,Washington St. at Waltham St.,Boston
10/22/2012 6:12,25,Female,Tremont St / W Newton St,Boston
10/22/2012 6:13,86,Female,Brookline Village - Station Street @ MBTA,Brookline
10/22/2012 6:15,4,Male,Tremont St. at Berkeley St.,Boston
10/22/2012 6:15,58,Male,The Esplanade - Beacon St. at Arlington St.,Boston
10/22/2012 6:20,39,,Washington St. at Rutland St.,Boston
10/22/2012 6:19,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 6:19,21,Male,Prudential Center / Belvidere,Boston
10/22/2012 6:20,55,Male,Boylston / Mass Ave,Boston
10/22/2012 6:21,21,,Prudential Center / Belvidere,Boston
10/22/2012 6:22,81,Male,Boylston St / Washington St,Boston
10/22/2012 6:22,57,Female,Columbus Ave. at Mass. Ave.,Boston
10/22/2012 6:23,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 6:24,57,Male,Columbus Ave. at Mass. Ave.,Boston
10/22/2012 6:24,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 6:27,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 6:28,19,Male,Buswell Park,Boston
10/22/2012 6:28,58,Male,The Esplanade - Beacon St. at Arlington St.,Boston
10/22/2012 6:28,58,Female,The Esplanade - Beacon St. at Arlington St.,Boston
10/22/2012 6:28,88,Female,Inman Square at Vellucci Plaza / Hampshire St,Cambridge
10/22/2012 6:30,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 6:30,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 6:30,8,Male,Union Square - Brighton Ave. at Cambridge St.,Boston
10/22/2012 6:31,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 6:31,6,Female,Cambridge St. at Joy St.,Boston
10/22/2012 6:32,39,Male,Washington St. at Rutland St.,Boston
10/22/2012 6:35,53,,Beacon St / Mass Ave,Boston
10/22/2012 6:35,48,Male,Post Office Square,Boston
10/22/2012 6:35,95,Male,Cambridge St - at Columbia St / Webster Ave,Cambridge
10/22/2012 6:36,140,Male,Ball Square,Somerville
10/22/2012 6:37,58,Female,The Esplanade - Beacon St. at Arlington St.,Boston
10/22/2012 6:37,46,Male,Christian Science Plaza,Boston
10/22/2012 6:38,20,Male,Aquarium Station - 200 Atlantic Ave.,Boston
10/22/2012 6:41,6,Male,Cambridge St. at Joy St.,Boston
10/22/2012 6:42,16,Male,Back Bay / South End Station,Boston
10/22/2012 6:43,57,Female,Columbus Ave. at Mass. Ave.,Boston
10/22/2012 6:44,3,Male,Colleges of the Fenway,Boston
10/22/2012 6:44,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 6:44,25,Male,Tremont St / W Newton St,Boston
10/22/2012 6:45,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 6:45,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 6:45,113,Male,Charles Circle - Charles St. at Cambridge St.,Boston
10/22/2012 6:46,103,,Boylston at Fairfield,Boston
10/22/2012 6:46,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 6:46,41,Female,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston
10/22/2012 6:46,11,Male,Longwood Ave / Binney St,Boston
10/22/2012 6:49,47,Male,Cross St. at Hanover St.,Boston
10/22/2012 6:49,98,Female,Charlestown - Warren St at Chelsea St,Boston
10/22/2012 6:50,34,Male,Overland St at Brookline Ave,Boston
10/22/2012 6:50,53,Male,Beacon St / Mass Ave,Boston
10/22/2012 6:50,55,Male,Boylston / Mass Ave,Boston
10/22/2012 6:50,33,Male,Kenmore Sq / Comm Ave,Boston
10/22/2012 6:51,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 6:52,4,Male,Tremont St. at Berkeley St.,Boston
10/22/2012 6:53,4,Female,Tremont St. at Berkeley St.,Boston
10/22/2012 6:56,59,Male,Chinatown Gate Plaza - Surface Rd. at Beach St.,Boston
10/22/2012 6:58,16,Male,Back Bay / South End Station,Boston
10/22/2012 6:58,22,Female,South Station - 700 Atlantic Ave.,Boston
10/22/2012 6:59,81,,Boylston St / Washington St,Boston
10/22/2012 7:00,113,,Charles Circle - Charles St. at Cambridge St.,Boston
10/22/2012 7:01,43,Male,Rowes Wharf - Atlantic Ave,Boston
10/22/2012 7:02,40,Male,Lewis Wharf - Atlantic Ave.,Boston
10/22/2012 7:02,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 7:02,111,Female,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:03,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:03,41,Male,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston
10/22/2012 7:03,42,Male,Boylston St. at Arlington St.,Boston
10/22/2012 7:03,46,Male,Christian Science Plaza,Boston
10/22/2012 7:04,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:04,40,Male,Lewis Wharf - Atlantic Ave.,Boston
10/22/2012 7:07,95,Male,Cambridge St - at Columbia St / Webster Ave,Cambridge
10/22/2012 7:08,86,Male,Brookline Village - Station Street @ MBTA,Brookline
10/22/2012 7:09,40,Male,Lewis Wharf - Atlantic Ave.,Boston
10/22/2012 7:10,6,Female,Cambridge St. at Joy St.,Boston
10/22/2012 7:10,69,Male,Coolidge Corner - Beacon St @ Centre St,Brookline
10/22/2012 7:12,39,Male,Washington St. at Rutland St.,Boston
10/22/2012 7:12,53,Female,Beacon St / Mass Ave,Boston
10/22/2012 7:12,76,Male,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Cambridge
10/22/2012 7:13,113,Male,Charles Circle - Charles St. at Cambridge St.,Boston
10/22/2012 7:13,113,Male,Charles Circle - Charles St. at Cambridge St.,Boston
10/22/2012 7:13,66,Female,Allston Green District - Commonwealth Ave & Griggs St,Boston
10/22/2012 7:14,6,Male,Cambridge St. at Joy St.,Boston
10/22/2012 7:14,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:14,78,,Union Square - Somerville,Somerville
10/22/2012 7:14,54,Male,Tremont St / West St,Boston
10/22/2012 7:14,99,Male,Mayor Thomas M. Menino - Government Center,Boston
10/22/2012 7:14,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:16,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:16,3,Male,Colleges of the Fenway,Boston
10/22/2012 7:16,78,Male,Union Square - Somerville,Somerville
10/22/2012 7:16,51,Male,Washington St. at Lenox St.,Boston
10/22/2012 7:18,53,Female,Beacon St / Mass Ave,Boston
10/22/2012 7:19,58,Male,The Esplanade - Beacon St. at Arlington St.,Boston
10/22/2012 7:19,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 7:19,50,Male,Boylston St / Berkeley St,Boston
10/22/2012 7:20,21,Male,Prudential Center / Belvidere,Boston
10/22/2012 7:20,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:21,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:21,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:21,111,Female,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:21,26,Male,Washington St. at Waltham St.,Boston
10/22/2012 7:21,113,Male,Charles Circle - Charles St. at Cambridge St.,Boston
10/22/2012 7:22,111,,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:23,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:24,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:24,53,Female,Beacon St / Mass Ave,Boston
10/22/2012 7:24,113,Female,Charles Circle - Charles St. at Cambridge St.,Boston
10/22/2012 7:24,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 7:25,46,,Christian Science Plaza,Boston
10/22/2012 7:25,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 7:25,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 7:25,16,Male,Back Bay / South End Station,Boston
10/22/2012 7:25,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 7:26,81,Male,Boylston St / Washington St,Boston
10/22/2012 7:28,26,Male,Washington St. at Waltham St.,Boston
10/22/2012 7:28,19,Male,Buswell Park,Boston
10/22/2012 7:29,57,Male,Columbus Ave. at Mass. Ave.,Boston
10/22/2012 7:29,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:30,58,Female,The Esplanade - Beacon St. at Arlington St.,Boston
10/22/2012 7:30,46,,Christian Science Plaza,Boston
10/22/2012 7:30,111,Female,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:30,75,Male,Lafayette Square at Mass Ave / Main St / Columbia St,Cambridge
10/22/2012 7:31,50,Male,Boylston St / Berkeley St,Boston
10/22/2012 7:31,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:32,139,Female,Davis Square,Somerville
10/22/2012 7:32,112,Male,Franklin St. / Arch St.,Boston
10/22/2012 7:32,43,Female,Rowes Wharf - Atlantic Ave,Boston
10/22/2012 7:32,43,Male,Rowes Wharf - Atlantic Ave,Boston
10/22/2012 7:32,99,Female,Mayor Thomas M. Menino - Government Center,Boston
10/22/2012 7:33,52,Male,Newbury St / Hereford St,Boston
10/22/2012 7:34,47,,Cross St. at Hanover St.,Boston
10/22/2012 7:34,68,Male,Central Square at Mass Ave / Essex St,Cambridge
10/22/2012 7:34,57,Male,Columbus Ave. at Mass. Ave.,Boston
10/22/2012 7:36,55,,Boylston / Mass Ave,Boston
10/22/2012 7:36,57,Male,Columbus Ave. at Mass. Ave.,Boston
10/22/2012 7:36,40,Female,Lewis Wharf - Atlantic Ave.,Boston
10/22/2012 7:36,40,Female,Lewis Wharf - Atlantic Ave.,Boston
10/22/2012 7:37,20,Male,Aquarium Station - 200 Atlantic Ave.,Boston
10/22/2012 7:37,26,Male,Washington St. at Waltham St.,Boston
10/22/2012 7:38,58,Male,The Esplanade - Beacon St. at Arlington St.,Boston
10/22/2012 7:38,36,Female,Boston Public Library - 700 Boylston St.,Boston
10/22/2012 7:38,47,Male,Cross St. at Hanover St.,Boston
10/22/2012 7:39,25,Female,Tremont St / W Newton St,Boston
10/22/2012 7:39,40,Male,Lewis Wharf - Atlantic Ave.,Boston
10/22/2012 7:39,103,Male,Boylston at Fairfield,Boston
10/22/2012 7:40,39,Female,Washington St. at Rutland St.,Boston
10/22/2012 7:40,21,Male,Prudential Center / Belvidere,Boston
10/22/2012 7:40,87,Female,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,Cambridge
10/22/2012 7:41,45,Female,Yawkey Way at Boylston St.,Boston
10/22/2012 7:42,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 7:42,24,Male,Seaport Square - Seaport Blvd. at Boston Wharf,Boston
10/22/2012 7:42,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 7:43,16,Male,Back Bay / South End Station,Boston
10/22/2012 7:43,102,Female,Boston Medical Center -  East Concord at Harrison Ave,Boston
10/22/2012 7:43,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 7:44,20,Female,Aquarium Station - 200 Atlantic Ave.,Boston
10/22/2012 7:44,87,Female,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,Cambridge
10/22/2012 7:44,16,Male,Back Bay / South End Station,Boston
10/22/2012 7:44,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:47,81,,Boylston St / Washington St,Boston
10/22/2012 7:45,76,Male,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Cambridge
10/22/2012 7:45,4,Male,Tremont St. at Berkeley St.,Boston
10/22/2012 7:45,18,Female,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Boston
10/22/2012 7:45,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:45,25,Male,Tremont St / W Newton St,Boston
10/22/2012 7:46,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:46,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:46,44,Female,Faneuil Hall - Union St. at North St.,Boston
10/22/2012 7:46,27,Male,Roxbury Crossing Station,Boston
10/22/2012 7:49,36,,Boston Public Library - 700 Boylston St.,Boston
10/22/2012 7:47,21,Male,Prudential Center / Belvidere,Boston
10/22/2012 7:47,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:47,36,Female,Boston Public Library - 700 Boylston St.,Boston
10/22/2012 7:47,20,Male,Aquarium Station - 200 Atlantic Ave.,Boston
10/22/2012 7:48,74,Male,Harvard Square at Mass Ave/ Dunster,Cambridge
10/22/2012 7:48,20,Male,Aquarium Station - 200 Atlantic Ave.,Boston
10/22/2012 7:48,111,Female,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:49,94,Male,Charlestown - Main St at Austin St,Boston
10/22/2012 7:49,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:49,22,Female,South Station - 700 Atlantic Ave.,Boston
10/22/2012 7:50,33,Male,Kenmore Sq / Comm Ave,Boston
10/22/2012 7:50,58,Male,The Esplanade - Beacon St. at Arlington St.,Boston
10/22/2012 7:50,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:50,41,Female,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston
10/22/2012 7:50,21,Female,Prudential Center / Belvidere,Boston
10/22/2012 7:50,94,Male,Charlestown - Main St at Austin St,Boston
10/22/2012 7:51,26,Male,Washington St. at Waltham St.,Boston
10/22/2012 7:51,4,Male,Tremont St. at Berkeley St.,Boston
10/22/2012 7:51,111,Female,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:51,47,Male,Cross St. at Hanover St.,Boston
10/22/2012 7:51,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:51,45,Male,Yawkey Way at Boylston St.,Boston
10/22/2012 7:51,16,Male,Back Bay / South End Station,Boston
10/22/2012 7:52,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:52,21,Male,Prudential Center / Belvidere,Boston
10/22/2012 7:52,41,Female,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston
10/22/2012 7:52,43,Male,Rowes Wharf - Atlantic Ave,Boston
10/22/2012 7:53,25,,Tremont St / W Newton St,Boston
10/22/2012 7:53,33,Male,Kenmore Sq / Comm Ave,Boston
10/22/2012 7:53,25,Male,Tremont St / W Newton St,Boston
10/22/2012 7:53,63,Female,Dorchester Ave. at Gillette Park,Boston
10/22/2012 7:53,43,Male,Rowes Wharf - Atlantic Ave,Boston
10/22/2012 7:53,66,Male,Allston Green District - Commonwealth Ave & Griggs St,Boston
10/22/2012 7:53,93,Male,JFK / UMASS Station,Boston
10/22/2012 7:53,50,Male,Boylston St / Berkeley St,Boston
10/22/2012 7:53,8,Male,Union Square - Brighton Ave. at Cambridge St.,Boston
10/22/2012 7:54,25,Male,Tremont St / W Newton St,Boston
10/22/2012 7:54,40,Male,Lewis Wharf - Atlantic Ave.,Boston
10/22/2012 7:54,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 7:54,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:54,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:55,111,Female,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:55,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:55,91,Female,One Kendall Square at Hampshire St / Portland St,Cambridge
10/22/2012 7:55,25,Female,Tremont St / W Newton St,Boston
10/22/2012 7:55,90,,Lechmere Station at Cambridge St / First St,Cambridge
10/22/2012 7:55,68,Male,Central Square at Mass Ave / Essex St,Cambridge
10/22/2012 7:56,113,Male,Charles Circle - Charles St. at Cambridge St.,Boston
10/22/2012 7:56,16,Male,Back Bay / South End Station,Boston
10/22/2012 7:57,112,Male,Franklin St. / Arch St.,Boston
10/22/2012 7:57,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:57,129,Male,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/22/2012 7:58,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:58,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 7:58,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:59,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 7:59,43,Male,Rowes Wharf - Atlantic Ave,Boston
10/22/2012 7:59,89,Male,Harvard Law School at Mass Ave / Jarvis St,Cambridge
10/22/2012 7:59,79,Male,Beacon St at Washington / Kirkland,Somerville
10/22/2012 7:59,52,Female,Newbury St / Hereford St,Boston
10/22/2012 7:59,102,Male,Boston Medical Center -  East Concord at Harrison Ave,Boston
10/22/2012 7:59,39,Male,Washington St. at Rutland St.,Boston
10/22/2012 7:59,63,Male,Dorchester Ave. at Gillette Park,Boston
10/22/2012 7:59,81,Male,Boylston St / Washington St,Boston
10/22/2012 8:00,40,Female,Lewis Wharf - Atlantic Ave.,Boston
10/22/2012 8:00,51,Female,Washington St. at Lenox St.,Boston
10/22/2012 8:00,6,Male,Cambridge St. at Joy St.,Boston
10/22/2012 8:00,59,Male,Chinatown Gate Plaza - Surface Rd. at Beach St.,Boston
10/22/2012 8:01,76,Female,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Cambridge
10/22/2012 8:01,83,Female,South Bay Plaza,Boston
10/22/2012 8:01,15,Male,Harvard Real Estate - Brighton Mills - 370 Western Ave,Boston
10/22/2012 8:01,20,Male,Aquarium Station - 200 Atlantic Ave.,Boston
10/22/2012 8:01,68,Female,Central Square at Mass Ave / Essex St,Cambridge
10/22/2012 8:02,111,Female,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 8:02,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 8:02,16,Male,Back Bay / South End Station,Boston
10/22/2012 8:02,94,Female,Charlestown - Main St at Austin St,Boston
10/22/2012 8:02,47,Female,Cross St. at Hanover St.,Boston
10/22/2012 8:02,86,Male,Brookline Village - Station Street @ MBTA,Brookline
10/22/2012 8:02,40,Male,Lewis Wharf - Atlantic Ave.,Boston
10/22/2012 8:02,16,Female,Back Bay / South End Station,Boston
10/22/2012 8:03,59,Male,Chinatown Gate Plaza - Surface Rd. at Beach St.,Boston
10/22/2012 8:03,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 8:03,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 8:03,74,Male,Harvard Square at Mass Ave/ Dunster,Cambridge
10/22/2012 8:04,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 8:04,112,Male,Franklin St. / Arch St.,Boston
10/22/2012 8:04,102,Male,Boston Medical Center -  East Concord at Harrison Ave,Boston
10/22/2012 8:04,4,Male,Tremont St. at Berkeley St.,Boston
10/22/2012 8:04,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 8:04,59,Male,Chinatown Gate Plaza - Surface Rd. at Beach St.,Boston
10/22/2012 8:05,69,Male,Coolidge Corner - Beacon St @ Centre St,Brookline
10/22/2012 8:05,39,Female,Washington St. at Rutland St.,Boston
10/22/2012 8:05,81,Male,Boylston St / Washington St,Boston
10/22/2012 8:06,40,,Lewis Wharf - Atlantic Ave.,Boston
10/22/2012 8:05,63,Male,Dorchester Ave. at Gillette Park,Boston
10/22/2012 8:05,41,Female,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston
10/22/2012 8:05,16,Male,Back Bay / South End Station,Boston
10/22/2012 8:06,111,Female,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 8:07,69,Male,Coolidge Corner - Beacon St @ Centre St,Brookline
10/22/2012 8:07,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 8:07,34,Female,Overland St at Brookline Ave,Boston
10/22/2012 8:08,52,Male,Newbury St / Hereford St,Boston
10/22/2012 8:08,7,Male,Fan Pier,Boston
10/22/2012 8:08,47,Male,Cross St. at Hanover St.,Boston
10/22/2012 8:08,90,Male,Lechmere Station at Cambridge St / First St,Cambridge
10/22/2012 8:08,27,Male,Roxbury Crossing Station,Boston
10/22/2012 8:08,25,Female,Tremont St / W Newton St,Boston
10/22/2012 8:09,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 8:09,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 8:09,47,Female,Cross St. at Hanover St.,Boston
10/22/2012 8:10,80,Male,MIT Stata Center at Vassar St / Main St,Cambridge
10/22/2012 8:10,69,Female,Coolidge Corner - Beacon St @ Centre St,Brookline
10/22/2012 8:10,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 8:10,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 8:11,8,Male,Union Square - Brighton Ave. at Cambridge St.,Boston
10/22/2012 8:11,26,Male,Washington St. at Waltham St.,Boston
10/22/2012 8:12,40,Male,Lewis Wharf - Atlantic Ave.,Boston
10/22/2012 8:12,39,Male,Washington St. at Rutland St.,Boston
10/22/2012 8:12,22,Female,South Station - 700 Atlantic Ave.,Boston
10/22/2012 8:12,87,Male,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,Cambridge
10/22/2012 8:12,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 8:12,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 8:13,46,Male,Christian Science Plaza,Boston
10/22/2012 8:13,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 8:13,111,Male,TD Garden - Causeway at Portal Park #2,Boston
10/22/2012 8:13,49,Female,Stuart St. at Charles St.,Boston
10/22/2012 8:13,22,Male,South Station - 700 Atlantic Ave.,Boston
10/22/2012 8:13,111,Male,TD Garden - Causeway at Portal Park #2,Boston
