start_date,end_statn,gender,start_station_name,end_station_name,start_stn_municipality,end_stn_municipality
July-13,72,Male,Congress / Sleeper,One Broadway / Kendall Sq at Main St / 3rd St,Boston,Cambridge
July-13,55,Male,Washington St. at Rutland St.,Boylston / Mass Ave,Boston,Boston
July-13,59,Male,South Station - 700 Atlantic Ave.,Chinatown Gate Plaza - Surface Rd. at Beach St.,Boston,Boston
July-13,69,Male,Harvard University Housing - 111 Western Ave. at Soldiers Field Park,Coolidge Corner - Beacon St @ Centre St,Boston,Brookline
July-13,22,Male,Boylston St. at Arlington St.,South Station - 700 Atlantic Ave.,Boston,Boston
July-13,41,Female,Brigham Cir / Huntington Ave,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston,Boston
July-13,47,Male,Boylston St. at Arlington St.,Cross St. at Hanover St.,Boston,Boston
July-13,134,,Mass Ave / Linear Park,Mass Ave / Linear Park,Cambridge,Cambridge
July-13,52,Male,Congress / Sleeper,Newbury St / Hereford St,Boston,Boston
July-13,41,Male,Christian Science Plaza,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston,Boston
July-13,32,Male,Northeastern U / North Parking Lot,Landmark Centre,Boston,Boston
July-13,21,Female,Columbus Ave. at Mass. Ave.,Prudential Center / Belvidere,Boston,Boston
July-13,21,Male,Columbus Ave. at Mass. Ave.,Prudential Center / Belvidere,Boston,Boston
July-13,58,,Charles Circle - Charles St. at Cambridge St.,The Esplanade - Beacon St. at Arlington St.,Boston,Boston
July-13,69,Male,Boylston at Fairfield,Coolidge Corner - Beacon St @ Centre St,Boston,Brookline
July-13,78,Male,Cambridge St - at Columbia St / Webster Ave,Union Square - Somerville,Cambridge,Somerville
July-13,22,,Charlestown - Warren St at Chelsea St,South Station - 700 Atlantic Ave.,Boston,Boston
July-13,32,Male,Kendall T at Main St,Landmark Centre,Cambridge,Boston
July-13,131,Male,Beacon St / Mass Ave,Lower Cambridgeport at Magazine St/Riverside Rd,Boston,Cambridge
July-13,9,Male,Christian Science Plaza,Agganis Arena - 925 Comm Ave.,Boston,Boston
July-13,58,,Charles Circle - Charles St. at Cambridge St.,The Esplanade - Beacon St. at Arlington St.,Boston,Boston
July-13,42,Male,Back Bay / South End Station,Boylston St. at Arlington St.,Boston,Boston
July-13,4,Male,Congress / Sleeper,Tremont St. at Berkeley St.,Boston,Boston
July-13,4,Male,Congress / Sleeper,Tremont St. at Berkeley St.,Boston,Boston
July-13,138,Male,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,Wilson Square,Cambridge,Somerville
July-13,68,Female,Newbury St / Hereford St,Central Square at Mass Ave / Essex St,Boston,Cambridge
July-13,22,Male,Boylston St. at Arlington St.,South Station - 700 Atlantic Ave.,Boston,Boston
July-13,22,Female,Stuart St. at Charles St.,South Station - 700 Atlantic Ave.,Boston,Boston
July-13,10,Male,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,B.U. Central - 725 Comm. Ave.,Cambridge,Boston
July-13,55,Female,Tremont St / W Newton St,Boylston / Mass Ave,Boston,Boston
July-13,71,Male,Cambridge St. at Joy St.,Conway Park - Somerville Avenue,Boston,Somerville
July-13,80,,Harvard Square at Mass Ave/ Dunster,MIT Stata Center at Vassar St / Main St,Cambridge,Cambridge
July-13,14,Male,Northeastern U / North Parking Lot,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,Boston,Boston
July-13,127,Male,Tremont St / West St,JFK Crossing at Harvard St. / Thorndike St.,Boston,Brookline
July-13,47,Male,Cambridge St. at Joy St.,Cross St. at Hanover St.,Boston,Boston
July-13,18,,Boylston / Mass Ave,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Boston,Boston
July-13,41,Female,Beacon St / Mass Ave,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston,Boston
July-13,55,Female,Tremont St / W Newton St,Boylston / Mass Ave,Boston,Boston
July-13,22,Male,Prudential Center / Belvidere,South Station - 700 Atlantic Ave.,Boston,Boston
July-13,55,Female,Harvard Kennedy School at Bennett St / Eliot St,Boylston / Mass Ave,Cambridge,Boston
July-13,46,,Charles Circle - Charles St. at Cambridge St.,Christian Science Plaza,Boston,Boston
July-13,80,,Harvard Square at Mass Ave/ Dunster,MIT Stata Center at Vassar St / Main St,Cambridge,Cambridge
July-13,72,Male,Charles Circle - Charles St. at Cambridge St.,One Broadway / Kendall Sq at Main St / 3rd St,Boston,Cambridge
July-13,46,,Charles Circle - Charles St. at Cambridge St.,Christian Science Plaza,Boston,Boston
July-13,33,,Aquarium Station - 200 Atlantic Ave.,Kenmore Sq / Comm Ave,Boston,Boston
July-13,55,Female,Longwood Ave / Binney St,Boylston / Mass Ave,Boston,Boston
July-13,16,Male,South Station - 700 Atlantic Ave.,Back Bay / South End Station,Boston,Boston
July-13,21,Male,Dorchester Ave. at Gillette Park,Prudential Center / Belvidere,Boston,Boston
July-13,33,Male,Aquarium Station - 200 Atlantic Ave.,Kenmore Sq / Comm Ave,Boston,Boston
July-13,75,Male,Conway Park - Somerville Avenue,Lafayette Square at Mass Ave / Main St / Columbia St,Somerville,Cambridge
July-13,75,Female,One Kendall Square at Hampshire St / Portland St,Lafayette Square at Mass Ave / Main St / Columbia St,Cambridge,Cambridge
July-13,68,Female,Christian Science Plaza,Central Square at Mass Ave / Essex St,Boston,Cambridge
July-13,52,Male,One Broadway / Kendall Sq at Main St / 3rd St,Newbury St / Hereford St,Cambridge,Boston
July-13,77,Male,One Broadway / Kendall Sq at Main St / 3rd St,Somerville City Hall,Cambridge,Somerville
July-13,14,Female,Tremont St / W Newton St,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,Boston,Boston
July-13,63,Female,Ruggles Station / Columbus Ave.,Dorchester Ave. at Gillette Park,Boston,Boston
July-13,10,Female,Agganis Arena - 925 Comm Ave.,B.U. Central - 725 Comm. Ave.,Boston,Boston
July-13,4,Male,Lewis Wharf - Atlantic Ave.,Tremont St. at Berkeley St.,Boston,Boston
July-13,102,Male,South Station - 700 Atlantic Ave.,Boston Medical Center -  East Concord at Harrison Ave,Boston,Boston
July-13,68,,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Central Square at Mass Ave / Essex St,Cambridge,Cambridge
July-13,40,Male,South Station - 700 Atlantic Ave.,Lewis Wharf - Atlantic Ave.,Boston,Boston
July-13,42,Male,Innovation Lab - 125 Western Ave. at Batten Way,Boylston St. at Arlington St.,Boston,Boston
July-13,130,Male,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,Harvard University Gund Hall at Quincy St / Kirkland S,Cambridge,Cambridge
July-13,75,Male,Kendall T at Main St,Lafayette Square at Mass Ave / Main St / Columbia St,Cambridge,Cambridge
July-13,36,Male,Prudential Center / Belvidere,Boston Public Library - 700 Boylston St.,Boston,Boston
July-13,78,,Cambridge St. at Joy St.,Union Square - Somerville,Boston,Somerville
July-13,79,Male,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,Beacon St at Washington / Kirkland,Boston,Somerville
July-13,6,Female,Prudential Center / Belvidere,Cambridge St. at Joy St.,Boston,Boston
July-13,110,Female,Central Square at Mass Ave / Essex St,New Balance - Guest St. at Life St.,Cambridge,Boston
July-13,84,,Harvard Square at Mass Ave/ Dunster,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,Cambridge,Cambridge
July-13,113,Male,Tremont St / W Newton St,Charles Circle - Charles St. at Cambridge St.,Boston,Boston
July-13,72,Male,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge,Cambridge
July-13,5,Male,Washington St. at Lenox St.,Northeastern U / North Parking Lot,Boston,Boston
July-13,75,,Northeastern U / North Parking Lot,Lafayette Square at Mass Ave / Main St / Columbia St,Boston,Cambridge
July-13,81,Male,Back Bay / South End Station,Boylston St / Washington St,Boston,Boston
July-13,47,Male,Franklin St. / Arch St.,Cross St. at Hanover St.,Boston,Boston
July-13,114,Male,Post Office Square,TD Garden - Causeway at Portal Park #1,Boston,Boston
July-13,137,Male,Harvard Law School at Mass Ave / Jarvis St,Porter Square Station,Cambridge,Cambridge
July-13,75,,Northeastern U / North Parking Lot,Lafayette Square at Mass Ave / Main St / Columbia St,Boston,Cambridge
July-13,74,Female,The Esplanade - Beacon St. at Arlington St.,Harvard Square at Mass Ave/ Dunster,Boston,Cambridge
July-13,75,,Northeastern U / North Parking Lot,Lafayette Square at Mass Ave / Main St / Columbia St,Boston,Cambridge
July-13,57,Male,Central Square at Mass Ave / Essex St,Columbus Ave. at Mass. Ave.,Cambridge,Boston
July-13,69,Female,JFK Crossing at Harvard St. / Thorndike St.,Coolidge Corner - Beacon St @ Centre St,Brookline,Brookline
July-13,75,,Northeastern U / North Parking Lot,Lafayette Square at Mass Ave / Main St / Columbia St,Boston,Cambridge
July-13,66,Female,Newbury St / Hereford St,Allston Green District - Commonwealth Ave & Griggs St,Boston,Boston
July-13,43,Male,South Station - 700 Atlantic Ave.,Rowes Wharf - Atlantic Ave,Boston,Boston
July-13,42,,Boylston St. at Arlington St.,Boylston St. at Arlington St.,Boston,Boston
July-13,88,Female,B.U. Central - 725 Comm. Ave.,Inman Square at Vellucci Plaza / Hampshire St,Boston,Cambridge
July-13,113,Male,Allston Green District - Commonwealth Ave & Griggs St,Charles Circle - Charles St. at Cambridge St.,Boston,Boston
July-13,55,,Washington St. at Waltham St.,Boylston / Mass Ave,Boston,Boston
July-13,114,Male,South Station - 700 Atlantic Ave.,TD Garden - Causeway at Portal Park #1,Boston,Boston
July-13,99,Male,Washington St. at Rutland St.,Mayor Thomas M. Menino - Government Center,Boston,Boston
July-13,74,Male,Cambridge Main Library at Broadway / Trowbridge St,Harvard Square at Mass Ave/ Dunster,Cambridge,Cambridge
July-13,54,Male,Coolidge Corner - Beacon St @ Centre St,Tremont St / West St,Brookline,Boston
July-13,42,Male,Landmark Centre,Boylston St. at Arlington St.,Boston,Boston
July-13,52,Female,Boston Public Library - 700 Boylston St.,Newbury St / Hereford St,Boston,Boston
July-13,76,Female,Cambridge Main Library at Broadway / Trowbridge St,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Cambridge,Cambridge
July-13,47,,Stuart St. at Charles St.,Cross St. at Hanover St.,Boston,Boston
July-13,67,Male,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,Cambridge,Cambridge
July-13,68,Male,Central Square at Mass Ave / Essex St,Central Square at Mass Ave / Essex St,Cambridge,Cambridge
July-13,137,Female,Landmark Centre,Porter Square Station,Boston,Cambridge
July-13,83,Female,Yawkey Way at Boylston St.,South Bay Plaza,Boston,Boston
July-13,36,Female,MIT at Mass Ave / Amherst St,Boston Public Library - 700 Boylston St.,Cambridge,Boston
July-13,104,Male,Boylston St / Washington St,Andrew Station - Dorchester Ave at Humboldt Pl,Boston,Boston
July-13,33,Male,Central Square at Mass Ave / Essex St,Kenmore Sq / Comm Ave,Cambridge,Boston
July-13,7,,Charlestown - Warren St at Chelsea St,Fan Pier,Boston,Boston
July-13,128,Male,Cambridge Main Library at Broadway / Trowbridge St,Kendall T at Main St,Cambridge,Cambridge
July-13,68,Male,One Broadway / Kendall Sq at Main St / 3rd St,Central Square at Mass Ave / Essex St,Cambridge,Cambridge
July-13,53,Male,Cross St. at Hanover St.,Beacon St / Mass Ave,Boston,Boston
July-13,69,,One Broadway / Kendall Sq at Main St / 3rd St,Coolidge Corner - Beacon St @ Centre St,Cambridge,Brookline
July-13,104,Female,Boylston St / Washington St,Andrew Station - Dorchester Ave at Humboldt Pl,Boston,Boston
July-13,68,Female,MIT Stata Center at Vassar St / Main St,Central Square at Mass Ave / Essex St,Cambridge,Cambridge
July-13,86,Male,Boylston / Mass Ave,Brookline Village - Station Street @ MBTA,Boston,Brookline
July-13,111,Male,Kendall T at Main St,TD Garden - Causeway at Portal Park #2,Cambridge,Boston
July-13,39,Male,MIT at Mass Ave / Amherst St,Washington St. at Rutland St.,Cambridge,Boston
July-13,32,Male,Lafayette Square at Mass Ave / Main St / Columbia St,Landmark Centre,Cambridge,Boston
July-13,140,Male,Yawkey Way at Boylston St.,Ball Square,Boston,Somerville
July-13,53,Female,Back Bay / South End Station,Beacon St / Mass Ave,Boston,Boston
July-13,47,Male,South Station - 700 Atlantic Ave.,Cross St. at Hanover St.,Boston,Boston
July-13,127,,One Broadway / Kendall Sq at Main St / 3rd St,JFK Crossing at Harvard St. / Thorndike St.,Cambridge,Brookline
July-13,50,,MIT Stata Center at Vassar St / Main St,Boylston St / Berkeley St,Cambridge,Boston
July-13,45,Male,Newbury St / Hereford St,Yawkey Way at Boylston St.,Boston,Boston
July-13,52,,Boylston St. at Arlington St.,Newbury St / Hereford St,Boston,Boston
July-13,22,Male,Fan Pier,South Station - 700 Atlantic Ave.,Boston,Boston
July-13,22,Male,South Station - 700 Atlantic Ave.,South Station - 700 Atlantic Ave.,Boston,Boston
July-13,73,Male,Lewis Wharf - Atlantic Ave.,Harvard Square at Brattle St / Eliot St,Boston,Cambridge
July-13,73,Female,Lewis Wharf - Atlantic Ave.,Harvard Square at Brattle St / Eliot St,Boston,Cambridge
July-13,54,,Buswell Park,Tremont St / West St,Boston,Boston
July-13,52,Male,Charlestown - Main St at Austin St,Newbury St / Hereford St,Boston,Boston
July-13,113,Male,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,Charles Circle - Charles St. at Cambridge St.,Boston,Boston
July-13,67,Male,Beacon St / Mass Ave,MIT at Mass Ave / Amherst St,Boston,Cambridge
July-13,52,Female,Christian Science Plaza,Newbury St / Hereford St,Boston,Boston
July-13,138,Male,Cambridge St. at Joy St.,Wilson Square,Boston,Somerville
July-13,70,Male,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,Harvard Kennedy School at Bennett St / Eliot St,Boston,Cambridge
July-13,93,Male,University of Massachusetts Boston,JFK / UMASS Station,Boston,Boston
July-13,110,Male,Columbus Ave. at Mass. Ave.,New Balance - Guest St. at Life St.,Boston,Boston
July-13,74,Male,Beacon St at Washington / Kirkland,Harvard Square at Mass Ave/ Dunster,Somerville,Cambridge
July-13,94,Female,Rowes Wharf - Atlantic Ave,Charlestown - Main St at Austin St,Boston,Boston
July-13,127,Female,Newbury St / Hereford St,JFK Crossing at Harvard St. / Thorndike St.,Boston,Brookline
July-13,89,Male,Davis Square,Harvard Law School at Mass Ave / Jarvis St,Somerville,Cambridge
July-13,54,Male,Franklin St. / Arch St.,Tremont St / West St,Boston,Boston
July-13,45,Male,Brigham Cir / Huntington Ave,Yawkey Way at Boylston St.,Boston,Boston
July-13,55,Male,Stuart St. at Charles St.,Boylston / Mass Ave,Boston,Boston
July-13,98,Male,Lechmere Station at Cambridge St / First St,Charlestown - Warren St at Chelsea St,Cambridge,Boston
July-13,27,Male,Franklin St. / Arch St.,Roxbury Crossing Station,Boston,Boston
July-13,75,Female,Tremont St / West St,Lafayette Square at Mass Ave / Main St / Columbia St,Boston,Cambridge
July-13,75,Male,Tremont St / West St,Lafayette Square at Mass Ave / Main St / Columbia St,Boston,Cambridge
July-13,9,Male,Union Square - Brighton Ave. at Cambridge St.,Agganis Arena - 925 Comm Ave.,Boston,Boston
July-13,4,Female,MIT Stata Center at Vassar St / Main St,Tremont St. at Berkeley St.,Cambridge,Boston
July-13,127,Male,Kendall T at Main St,JFK Crossing at Harvard St. / Thorndike St.,Cambridge,Brookline
July-13,139,,Davis Square,Davis Square,Somerville,Somerville
July-13,98,,Chinatown Gate Plaza - Surface Rd. at Beach St.,Charlestown - Warren St at Chelsea St,Boston,Boston
July-13,53,Female,Franklin St. / Arch St.,Beacon St / Mass Ave,Boston,Boston
July-13,139,,Davis Square,Davis Square,Somerville,Somerville
July-13,40,Male,South Station - 700 Atlantic Ave.,Lewis Wharf - Atlantic Ave.,Boston,Boston
July-13,40,Male,South Station - 700 Atlantic Ave.,Lewis Wharf - Atlantic Ave.,Boston,Boston
July-13,25,Male,Harvard Square at Mass Ave/ Dunster,Tremont St / W Newton St,Cambridge,Boston
July-13,91,Male,Kendall T at Main St,One Kendall Square at Hampshire St / Portland St,Cambridge,Cambridge
July-13,86,Male,Back Bay / South End Station,Brookline Village - Station Street @ MBTA,Boston,Brookline
July-13,114,Male,Seaport Hotel,TD Garden - Causeway at Portal Park #1,Boston,Boston
July-13,42,Male,Landmark Centre,Boylston St. at Arlington St.,Boston,Boston
July-13,127,Female,B.U. Central - 725 Comm. Ave.,JFK Crossing at Harvard St. / Thorndike St.,Boston,Brookline
July-13,95,Male,Kendall T at Main St,Cambridge St - at Columbia St / Webster Ave,Cambridge,Cambridge
July-13,104,Male,Rowes Wharf - Atlantic Ave,Andrew Station - Dorchester Ave at Humboldt Pl,Boston,Boston
July-13,50,Male,Boylston at Fairfield,Boylston St / Berkeley St,Boston,Boston
July-13,63,Male,Prudential Center / Belvidere,Dorchester Ave. at Gillette Park,Boston,Boston
July-13,98,Female,Boylston at Fairfield,Charlestown - Warren St at Chelsea St,Boston,Boston
July-13,68,Male,Harvard Square at Mass Ave/ Dunster,Central Square at Mass Ave / Essex St,Cambridge,Cambridge
July-13,68,Female,Kendall T at Main St,Central Square at Mass Ave / Essex St,Cambridge,Cambridge
July-13,99,Male,Agganis Arena - 925 Comm Ave.,Mayor Thomas M. Menino - Government Center,Boston,Boston
July-13,36,Female,Charles Circle - Charles St. at Cambridge St.,Boston Public Library - 700 Boylston St.,Boston,Boston
July-13,25,Male,Tremont St. at Berkeley St.,Tremont St / W Newton St,Boston,Boston
July-13,87,Male,Lower Cambridgeport at Magazine St/Riverside Rd,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,Cambridge,Cambridge
July-13,41,Male,Longwood Ave / Binney St,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston,Boston
July-13,138,Female,Central Square at Mass Ave / Essex St,Wilson Square,Cambridge,Somerville
July-13,52,Female,Charles Circle - Charles St. at Cambridge St.,Newbury St / Hereford St,Boston,Boston
July-13,89,,Kendall T at Main St,Harvard Law School at Mass Ave / Jarvis St,Cambridge,Cambridge
July-13,84,Female,Lower Cambridgeport at Magazine St/Riverside Rd,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,Cambridge,Cambridge
July-13,91,Male,MIT Stata Center at Vassar St / Main St,One Kendall Square at Hampshire St / Portland St,Cambridge,Cambridge
July-13,128,Male,Lechmere Station at Cambridge St / First St,Kendall T at Main St,Cambridge,Cambridge
July-13,55,Male,Kendall T at Main St,Boylston / Mass Ave,Cambridge,Boston
July-13,47,Male,Rowes Wharf - Atlantic Ave,Cross St. at Hanover St.,Boston,Boston
